path,true,pred
/data/dataset/Phishing_-_3rd_Party/6f61c2d71b412510ba8f539f034bcb52/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/6f83e1721b5799109068c992604bcb01/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/6fd46ff11b2ea55047cfffbf034bcb10/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/6ffa49f81b0bb09047cfffbf034bcb8b/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/70027e5e1bd795109068c992604bcbe3/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/704a87261b1301d09068c992604bcb29/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/704cbcba47720e10d8618571516d4355/2_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/705880d51b09a8d024c255b62a4bcbc7/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/708e8b4593368614b90efd6e1dba10fe/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/70a30ccf1b822c501cfdeac3b24bcb3a/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/70ad496f1b2d701027278556cc4bcb62/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/70b6d5d61b1a199024c255b62a4bcb3e/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/70d2391e1b0f6d1081d2c8486b4bcb7c/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/70dc45601b18e150ba8f539f034bcb9f/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/70dd0bed47f35610d8618571516d43df/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/70e40bd21b75281427278556cc4bcb3d/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/70f7960f1b9f141024c255b62a4bcbbc/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/70f83a441bee70905edd43b4bd4bcb14/1_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/711283f01bc1a59045ad766f034bcb67/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/71265e2d1b13341024c255b62a4bcbcd/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/71297cd21b86e050b2eda8ecbc4bcbad/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7141c0241bca051027278556cc4bcbee/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/714a8b0a1bf98110b2eda8ecbc4bcb54/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/714e3c4893a60e50d557b2f17cba102e/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/715da9db1bb16d5027278556cc4bcb98/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/715ef8f01b8d259045ad766f034bcb04/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/717d6ef41b9119d01cfdeac3b24bcbb9/1_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/718002d81bc6e41027278556cc4bcbf0/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/71ada7fb932196d07295330efaba108b/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/71bde347934242140d60b9aefaba1029/3_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/71c215b91bc1ad9045ad766f034bcb58/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/71df4a571bc4281424c255b62a4bcbaa/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/71e4b27a476e7110476eeaaf016d437a/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/720fe0b393a45ed07295330efaba107d/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/721a15b41b05659045ad766f034bcbc9/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/721b88e91bc8b0d05edd43b4bd4bcb95/2_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7226d4f89347c2100d60b9aefaba1076/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7242fc3f47ac9614072fbf12516d4314/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7261df3f1bd334501cfdeac3b24bcbfe/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7278bde31b00a910ba8f539f034bcb6f/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/72a65b199340d2107295330efaba1033/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/72ce7f561befb4101cfdeac3b24bcbba/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/72dca637871dfd10f2f90d47cebb358e/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/72e59fe71bf1b91045ad766f034bcb4d/2_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/72eb2fe21b8475d045ad766f034bcb90/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7310cb161b4728105edd43b4bd4bcb74/2_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/73167cd993259a507295330efaba1061/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7317716d93bb755036c870d74dba1080/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7320bdcb47b01250476eeaaf016d431b/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/73417dc31babf8101cfdeac3b24bcbd6/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/734ecb32477c82105fb4b3bb116d4377/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/73521ed61be825105edd43b4bd4bcbe9/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7354dfb51b59ad100dbaec21b24bcb5c/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7358bdc11b01e59045ad766f034bcb70/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/735a0e021b7e5010b2eda8ecbc4bcb69/3_message.eml,malicious,malicious
"/data/dataset/Phishing_-_3rd_Party/735b4d141b1e781045ad766f034bcb6b/0_Payment successfull, Invoice FT26082021UR.eml",malicious,malicious
/data/dataset/Phishing_-_3rd_Party/73619fe21bbde55027278556cc4bcb49/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7364e5391b7c685024c255b62a4bcb4b/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/737a64a51b5d091024c255b62a4bcb14/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/73903a851b3ae11027278556cc4bcb6f/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/73b3a80a1b294510b2eda8ecbc4bcb84/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/73b9f1f11beb70101cfdeac3b24bcbbc/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/73bbec281ba695d024c255b62a4bcb07/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/73bdc7f433c94210565493123d5c7bd4/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/73d6dba51b9f341024c255b62a4bcb6a/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/73e0f9e447895a50476eeaaf016d4301/4_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7415134793468ed0b90efd6e1dba10a1/1_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7423d2841bac21105edd43b4bd4bcbce/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/742ce5251b6dac5027278556cc4bcb41/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/743c83f4473b7114476eeaaf016d4306/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/743d48de1b86b51045ad766f034bcbd9/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/744935651bd6c9105edd43b4bd4bcb25/2_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7455e4081bbd611024c255b62a4bcbfb/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/74588bc51b42699027278556cc4bcb06/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/745faa951b2df9500dbaec21b24bcbb7/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/746f8f781bc7651081d2c8486b4bcb0e/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7498f6621b41451027278556cc4bcbdf/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/749ef2ea1bd33c1024c255b62a4bcbdf/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/74a38b9a1b6865105edd43b4bd4bcbfd/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/74afcfae874c71d0f2f90d47cebb35fd/0_Latest Subscription Renewal Bill #DDTC-57544-DFGRG76544-FGRTY75464#.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/74d1cb0d1b05299045ad766f034bcb68/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/74d394721b3de81427278556cc4bcbf9/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/74db684a4778d210efc6767b416d432b/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/74e3c9da1ba50910b2eda8ecbc4bcbf3/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/74fc03471b172c905edd43b4bd4bcb5a/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7512c149474b4a10d8618571516d4375/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/75130ef81bb7d5d09068c992604bcb5f/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7514ca7c1b1d411024c255b62a4bcbad/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/751513951b6be8d05edd43b4bd4bcbdb/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/752b629f4720ce50476eeaaf016d4328/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/752e0ef41ba1615045ad766f034bcbf4/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/75386a3d1bae655047cfffbf034bcbab/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/753b99321b54a590ba8f539f034bcb11/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/75644ba6eb58e610d074f2acbad0cd3f/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/756717ab1be22c501cfdeac3b24bcba3/0_Rectify this Problem  <WARNING>.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/75af34661b38a15045ad766f034bcbe1/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/75b764b71bdce990ba8f539f034bcb80/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/75beaa7b871dfd10f2f90d47cebb3586/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/75d9ac9d93714e100d60b9aefaba105e/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/75dacb5b47845a10476eeaaf016d4362/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/75dd02d91b614110b2eda8ecbc4bcbc4/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/75de165e87b9b114f2f90d47cebb3576/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/75e735eb1bc2341045ad766f034bcbdb/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/75eed5161bb5255027278556cc4bcb6c/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/761fc98b1ba0e9105edd43b4bd4bcbd5/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/762f99d31bc35150ba8f539f034bcbcb/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7645055b47820614d8618571516d430b/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/764687f41bf0a51045ad766f034bcba7/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/765fc26a1bbac51045ad766f034bcbec/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7662116b9313ca5036c870d74dba10a0/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/76724a5e1ba425105edd43b4bd4bcbb5/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/767a547447bcd254072fbf12516d43d6/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/768fe44f1bd4bc109068c992604bcbe4/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/769d0e6d1bfa7c1047cfffbf034bcbd8/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/76bd75fa1b1cec9424c255b62a4bcb31/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/76c466271b7f85509068c992604bcbda/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/76de3ada1b18dd10ba8f539f034bcb58/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/76e4fac11b820d1027278556cc4bcb57/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/770cf1a6930dda9036c870d74dba10f1/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/771957d693031e14d557b2f17cba10e1/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7727f47e1bf47d109068c992604bcb93/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/773452121b2c25105edd43b4bd4bcbf3/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/773c7f631b5005d01cfdeac3b24bcb3c/3_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/774132801b40a85024c255b62a4bcbbe/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/774132801b40a85024c255b62a4bcbbe/1_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/774463d29346da505a9f30edfaba1050/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/775dc84e93371a10d557b2f17cba102d/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/776e0327474c0690072fbf12516d4300/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7770af374754de90476eeaaf016d43fa/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7786238e1b5dddd01cfdeac3b24bcb91/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/77b0cad61bc3e4105edd43b4bd4bcb86/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/77b2df271b79f1109068c992604bcb7d/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/77c43dfd939e1614d557b2f17cba1015/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/77c43dfd939e1614d557b2f17cba1015/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/77e9b5411ba2f8905edd43b4bd4bcbe8/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/78091b641b0abd100dbaec21b24bcb7b/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/780f362d938e06d00d60b9aefaba1008/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7837f6e41b4be11081d2c8486b4bcbd6/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/784ecf521b9f95109068c992604bcb76/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/786a89fe9344e6d05a9f30edfaba106e/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/787b485e1b2f09149068c992604bcbce/1_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/787e51f247446610d8618571516d430e/3_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/788dfaec1b343550ba8f539f034bcbb7/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/789050ed1ba8681824c255b62a4bcb5b/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/78aa92381ba43c509068c992604bcb60/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/78ba59c01b1a195024c255b62a4bcb69/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/78d3326e1b11a11045ad766f034bcbf6/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/78d75b0d1b84e89024c255b62a4bcbc0/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/78d75b0d1b84e89024c255b62a4bcbc0/2_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7908b1442bd8e21023defd915e91bf31/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/79705ad7930a96905a9f30edfaba105c/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7986fd881bb9f1d045ad766f034bcb6d/0_ Facture IN001677331 ref#VK8369571.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/799868301be865105edd43b4bd4bcb0b/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/799868301be865105edd43b4bd4bcb0b/3_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/799e4a571ba86d105edd43b4bd4bcbf7/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/79a58ae81b18711045ad766f034bcb90/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/79b3f2e91ba3e59081d2c8486b4bcb2f/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/79c5125d93434a100d60b9aefaba1055/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/79e8421b1ba628501cfdeac3b24bcbfb/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/79e91bd21bce591024c255b62a4bcb3a/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7a07afa61bdb19109068c992604bcb48/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7a122b5293a54290b90efd6e1dba1090/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7a1593a51b11a550ba8f539f034bcbd5/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7a263d381b4709109068c992604bcb27/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7a2aa6f81b683c509068c992604bcb52/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7a30ac8b1b5fd9109068c992604bcb4b/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7a311e4f1bd42990ba8f539f034bcbad/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7a32436b1b7fe4905edd43b4bd4bcbaa/1_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7a53b48f1bdfd9109068c992604bcb5e/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7a66b4771b97ed10048e0d87cc4bcb29/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7a6d5bc11b1df01045ad766f034bcb71/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7a6e718f9384d61036c870d74dba1069/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7a8337651b4760105edd43b4bd4bcb49/3_INC2187605message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7a9631aa473f0e90476eeaaf016d4327/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7aa23ba91bf979d00dbaec21b24bcba9/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7aeb05261b136c50ba8f539f034bcbc9/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7b16de7f47f65690d8618571516d431f/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7b1b58551b7959901cfdeac3b24bcb56/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7b5f489c4745825013181930116d4350/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7b7216501b30a11045ad766f034bcbf9/2_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7b7f8b5d1b218110b2eda8ecbc4bcb1f/2_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7bad31531b5041d01cfdeac3b24bcb25/1_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7bbec0da1ba1649027278556cc4bcb84/2_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7bd53c9e1b50a190ba8f539f034bcb4f/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7be128551bb959901cfdeac3b24bcb91/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7be6abb91bccd5909068c992604bcb33/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7beef938dbfe98902473d48a489619dc/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7c1de904939ce2103b34f42e1dba1068/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7c27eef21b8fc5509068c992604bcbd5/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7c3aaf8a1b9dddd01cfdeac3b24bcbfe/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7c4b4e261b7da55027278556cc4bcb03/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7c9b23814785c21013181930116d437f/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7c9dd7d21b02991024c255b62a4bcb9e/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7c9f15321b9af85045ad766f034bcb39/1_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7cd02f6e47910e90d8618571516d431d/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7cd02f6e47910e90d8618571516d431d/2_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7cdff64e1b6ac9509068c992604bcb71/6_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7ce1fd281b09795045ad766f034bcb8d/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7d137a3a1b29b4509068c992604bcb45/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7d19794a1bf8c15024c255b62a4bcbab/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7d19794a1bf8c15024c255b62a4bcbab/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7d1a7fe047f8da54476eeaaf016d433d/0_Automatic reply_ You've joined the AZR_All_Guest_Users_Cloud group (1).eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7d1bd9e01b8124d024c255b62a4bcb5a/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7d1f52c01b027c105edd43b4bd4bcb21/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7d2fc97c1b63e4d05edd43b4bd4bcba3/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7d355dad471fc610efc6767b416d4369/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7d4590791b8f60105edd43b4bd4bcb38/3_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7d4590791b8f60105edd43b4bd4bcb38/4_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7d4590791b8f60105edd43b4bd4bcb38/5_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7d6e50fb93410650d557b2f17cba105d/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7d864a17936f351036c870d74dba100b/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7d97bf7e1bcee8501cfdeac3b24bcbef/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7da0164c4737ca50efc6767b416d4362/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7dad4d3f1b982d90ba8f539f034bcb21/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7db7f9c71bebf8101cfdeac3b24bcb54/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7dc6e5c993dd521036c870d74dba10c5/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7dca76881bee70905edd43b4bd4bcbc3/0_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7ddd93a71b2f68105edd43b4bd4bcb89/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7de777821b35c110b2eda8ecbc4bcb8f/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7dee02451b7ea990b2eda8ecbc4bcb17/2_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7dfed48d1bfe381047cfffbf034bcb93/1_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7e17fc3a1b6378101cfdeac3b24bcb38/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7e27a4329388d2107295330efaba1097/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7e7a32061b4561d045ad766f034bcbbb/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7e8bc02a930ada505a9f30edfaba103f/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7e8e23ff1b0911d01cfdeac3b24bcb84/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7eabeed61b993c105edd43b4bd4bcbcf/3_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7eeff9ec1b142550ba8f539f034bcbb3/4_message.eml,malicious,benign
/data/dataset/Phishing_-_3rd_Party/7ef8ffee1b2195501cfdeac3b24bcb0f/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7f0d99c31b02115024c255b62a4bcb84/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7f1bbc584701c25013181930116d43df/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7f4d5b681b98a45424c255b62a4bcb40/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7f51b5701b49659045ad766f034bcb31/3_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7f679b711bc2ed9027278556cc4bcb71/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7f9e16431b55c15024c255b62a4bcb4f/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7fb7ad791b2bacd05edd43b4bd4bcb8b/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7fbea02e47978250efc6767b416d437c/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7fc0885493cdce1045ad74327cba1080/1_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7fccd0371b8269d027278556cc4bcb30/0_message.eml,malicious,malicious
/data/dataset/Phishing_-_3rd_Party/7fe04f201b02a81027278556cc4bcb3c/0_message.eml,malicious,malicious
